Time,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha7
2022-08-22 10:00:00,-0.0003707823507601,0.0002283012545522,4.999726893215247,1.0,5.107774822308464,5.212146283010842e-08,-8.465007584434469e-08
2022-08-22 10:01:00,-0.0007412898443291,0.0008857232993054,4.995821297901021,0.0,45.12780038640194,7.845057629324431e-07,-0.0
2022-08-22 10:02:00,-0.0014814814814814,0.0003025075948715,4.997964229531498,0.2,178.06580406654345,9.151084495493959e-08,-8.963187996192102e-08
2022-08-22 10:03:00,0.0003698224852071,-0.0010916889883007,5.00266554012392,3.0,130.04816598740274,1.1917848471770057e-06,-1.2111934041797685e-06
2022-08-22 10:04:00,0.001479837217906,0.0003331026765996,5.000562257596414,2.0,114.04225352112675,1.1095739315781772e-07,9.858754764323882e-07
2022-08-22 10:05:00,-0.0,0.0001876800900864,4.998844222537717,0.5,8.203035912624953,3.522381621483922e-08,-0.0
2022-08-22 10:06:00,-0.0018525379770285,-0.0008415880785457,4.995214125176904,0.0,42.87299239222316,7.082704939502433e-07,0.0
2022-08-22 10:08:00,-0.0014814814814814,0.0001877507369676,4.996135623016894,0.0,93.70134518079723,3.525033923187692e-08,-0.0
2022-08-22 10:09:00,0.0007396449704142,-0.0001076921660852,4.998875496380774,0.6666666666666666,32.42108539129264,1.15976026361223e-08,-5.310264599861924e-08
2022-08-22 10:10:00,-0.000740192450037,-0.0006447275105228,4.997582080263207,0.25,163.06028106508876,4.156735628249272e-07,1.1930560890503176e-07
2022-08-22 10:11:00,-0.0,-0.0002459779835885,5.001305901357259,3.0,743.2747781065088,6.050516841026438e-08,0.0
2022-08-22 10:12:00,-0.0,0.0002845901349454,4.999764013024904,1.0,413.1528497409327,8.099154490824098e-08,-0.0
2022-08-22 10:13:00,0.0011094674556213,-0.0001860773602807,5.001155296426182,4.0,18.78472736244757,3.462478400903343e-08,-8.257871018374248e-07
2022-08-22 10:14:00,0.0003702332469455,-0.0003778244682811,5.00154889674711,2.0,21.6330062939652,1.4275132883189594e-07,-2.7976635933433745e-07
2022-08-22 10:15:00,-0.0003703703703703,-9.21523942574314e-07,4.999054406108021,1.0,0.6554150702426564,8.492063767377075e-13,3.413051639163477e-10
2022-08-22 10:31:00,0.0003702332469455,-0.0002388113648392,5.003706449221646,2.5,17.649396378269618,5.703086797636149e-08,-2.2103976752975857e-07
2022-08-22 10:32:00,-0.0007412898443291,0.000188063152344,4.993697883258499,0.0,42.58717826753343,3.536774926956255e-08,-0.0
2022-08-22 10:33:00,-0.0007407407407407,-0.0003605843495325,4.999138937973584,0.5,251.09296296296296,1.3002107312777613e-07,1.3354975908610378e-07
2022-08-22 10:35:00,0.0003705075954057,-0.0013228880871758,5.000289972958163,2.0,259.09606824925817,1.7500328911916469e-06,-9.802801683407033e-07
2022-08-22 10:36:00,0.0007412898443291,0.0003792748007423,4.999082438566665,1.0,308.1141586360267,1.4384937447811139e-07,2.8115255800021e-07
2022-08-22 10:37:00,-0.0014836795252225,0.0001919075891147,4.9968998157677404,0.0,18.435394298408,3.6828522759816524e-08,-0.0
2022-08-22 10:38:00,0.0003703703703703,-0.0002067124325531,5.00113925156736,1.5,374.1386725991843,4.273002977201992e-08,-1.1484024030725596e-07
2022-08-22 10:39:00,0.0007410151908114,-0.0001227505726821,5.000622445684291,2.0,8.966282578875171,1.506770309378352e-08,-1.8192007807646994e-07
2022-08-22 10:40:00,-0.0014831294030404,-0.000626142849227,4.996633980396718,0.25,47.61762962962963,3.920548676381057e-07,2.3216271754801392e-07
2022-08-22 10:42:00,-0.0003705075954057,-0.0002253658500541,5.000025382321214,1.0,345.1277777777778,5.078976637060708e-08,8.349975919010614e-08
2022-08-22 10:43:00,-0.0003703703703703,-1.6625626001001234e-05,4.998436304684018,0.0,44.616536892843904,2.7641143992516826e-10,0.0
2022-08-22 10:44:00,0.0018511662347278,-0.0004361510043485,5.00227846369744,5.0,31.47833395130392,1.9022769859420525e-07,-4.036940062462805e-06
2022-08-22 10:45:00,-0.0,-0.000256951556313,5.000600865145561,3.0,276.1023359288098,6.602410229167281e-08,0.0
2022-08-22 10:46:00,-0.0003709198813056,0.0005367220417239,5.0003254959567744,1.0,464.1720430107527,2.880705500722719e-07,-1.990808760103283e-07
2022-08-22 10:48:00,-0.0022255192878338,-8.961881514687323e-05,4.9949434197073,0.0,29.977761322966803,8.031532028329434e-09,0.0
2022-08-22 10:49:00,0.0003700962250185,0.0004137383289773,4.99996730277031,1.0,137.05070318282753,1.7117940486492854e-07,1.5312299369996102e-07
2022-08-22 10:50:00,-0.0011106997408367,-0.0003242617041384,4.997487279704662,0.0,99.17952240067623,1.0514565277073925e-07,0.0
2022-08-22 10:51:00,-0.0003698224852071,0.0003103080453825,5.001762502697902,1.3333333333333333,652.2410351201479,9.629108302910766e-08,-1.5301185669748494e-07
2022-08-22 10:54:00,-0.0003702332469455,0.0006582404513648,4.99793324121965,0.3333333333333333,140.55197928227895,4.332804918129356e-07,-8.123416652655377e-08
2022-08-22 10:55:00,-0.0011102886750555,-0.0005589869606606,5.000272610008112,0.6666666666666666,716.2645971914264,3.124664221885752e-07,4.1375792795010565e-07
2022-08-22 10:56:00,-0.0,-0.0001900547837527,5.001879458761706,2.0,332.1227356746765,3.612082082728556e-08,0.0
2022-08-22 10:57:00,-0.0007393715341959,0.0002241405868793,4.997098936606034,0.0,44.28908217751956,5.023900268659703e-08,-0.0
2022-08-22 10:58:00,-0.000369412633912,-0.0002038895859473,4.999174281756956,0.5,427.1576809453471,4.157096325776143e-08,3.7659694486009594e-08
2022-08-22 10:59:00,-0.0003692762186115,4.520424477083754e-05,4.998667061116293,0.0,215.5796084226081,2.043423745301793e-09,-0.0
2022-08-22 11:00:00,-0.0,9.50121394150942e-05,4.998037867774059,0.0,1933.7135474344775,9.027306636233297e-09,-0.0
2022-08-22 11:02:00,0.0003695491500369,0.000121748867136,4.998719983798064,0.5,3.4464344467491594,1.482278664889938e-08,2.2496095184032134e-08
2022-08-22 11:03:00,-0.0007393715341959,0.0003319321493805,4.99798879183408,0.0,34.61278640059128,1.1017895179235856e-07,-0.0
2022-08-22 11:04:00,-0.0,0.000118928207927,4.998091020457431,0.0,41.31526237989653,1.4143918640727744e-08,-0.0
2022-08-22 11:05:00,0.000369412633912,0.0002239773773631,5.000541661507985,1.0,48.61317653676458,5.0165865570452504e-08,8.274007290840474e-08
2022-08-22 11:06:00,-0.0014781966001478,-0.000581019477064,4.99829428100224,0.0,172.06349206349208,3.37583632727724e-07,0.0
2022-08-22 11:07:00,0.0011070110701107,-0.0007272640014471,5.005470823341078,6.0,77.22852919438286,5.289129278008474e-07,-4.830535802969663e-06
2022-08-22 11:08:00,0.0007388252678241,0.0002131499689963,5.000424191464919,2.0,55.35375907468931,4.543290928312365e-08,3.1496116586077987e-07
2022-08-22 11:09:00,-0.0014787430683918,0.0003016407596919,4.997008273475097,0.25,101.0372831303064,9.098714790750656e-08,-1.1151229563470844e-07
2022-08-22 11:10:00,0.0003691399040236,-1.9371800193718003e-05,5.001269227390387,2.0,278.60280546327056,3.752666427453329e-10,-1.430180892854684e-08
2022-08-22 11:12:00,0.0003692762186115,-0.0002409180361764,4.999972052689319,2.0,367.1356245380636,5.804150015509318e-08,-1.779306027890591e-07
2022-08-22 11:13:00,-0.0,-0.000207731105471,4.998539511290141,0.5,32.812107788851975,4.315221218020372e-08,0.0
2022-08-22 11:14:00,-0.0011082379017362,-0.0001006443082411,4.997689006495328,0.25,575.2122554448135,1.0129276781329549e-08,2.7884459246702e-08
2022-08-22 11:15:00,0.0003690036900369,-0.0003445253263061,5.000510844281768,1.0,337.1244460856721,1.1869770046632469e-07,-1.2713111671811795e-07
2022-08-22 11:16:00,-0.0,-0.0008107068772347,4.997874187439461,0.5,552.2036149022501,6.57245640795639e-07,0.0
2022-08-22 11:17:00,-0.0011074197120708,-0.0002274563903225,4.997431854946842,0.0,558.2058281077093,5.173640949854147e-08,0.0
2022-08-22 11:18:00,0.0003687315634218,-0.0001174404636956,5.000193732970872,1.0,263.0970479704797,1.379226251303754e-08,-4.330400578745973e-08
2022-08-22 11:20:00,-0.0003691399040236,-0.000410083803356,4.998770832488544,0.5,31.049906398910824,1.6816872577492248e-07,7.568914790623335e-08
2022-08-22 11:21:00,-0.0007380073800738,-0.0008848229242332,4.998791552019037,0.0,9.694931534287484,7.829116072485912e-07,0.0
2022-08-22 11:22:00,-0.0003687315634218,-0.0011938498643352,4.998131627441109,0.0,82.55980933809988,1.4252774985731756e-06,0.0
2022-08-22 11:23:00,-0.0007371913011426,-0.0006952721493841,4.9981484144772175,0.0,124.79596536477524,4.834033617091862e-07,0.0
2022-08-22 11:24:00,0.0011049723756906,-0.0003231413799251,5.0019309502294425,3.0,2.7015607552955685,1.0442035141989782e-07,-1.0711868947793295e-06
2022-08-22 11:25:00,-0.0,-0.0002712151553542,5.000400405425434,1.0,236.0870848708487,7.355766049380283e-08,0.0
2022-08-22 11:26:00,0.0003687315634218,-0.0008459403230934,4.998309058504308,0.5,149.55520679468242,7.15615030235366e-07,-1.55962448947886e-07
2022-08-22 11:27:00,0.00110660272962,-0.0011726755430139,4.999926784888401,1.5,50.61869918699187,1.3751679291829454e-06,-1.9465289352866965e-06
2022-08-22 11:28:00,0.000738552437223,-9.400901928115678e-05,4.999387677704056,1.0,33.67909896602659,8.837695706204907e-09,-6.943059031104233e-08
2022-08-22 11:29:00,-0.0007390983000739,-0.0005559860230515,5.00017266788191,1.0,147.55442804428046,3.091204578286231e-07,4.109283245022118e-07
2022-08-22 11:30:00,-0.0003692762186115,0.0,5.001156848702069,2.0,13.368569415081042,0.0,-0.0
2022-08-22 13:31:00,-0.0003691399040236,0.0001350755910954,5.015426385289398,2.5,300.1109877913429,1.82454153097717e-08,-1.2465447683221747e-07
2022-08-22 13:32:00,-0.0003702332469455,0.0001527518146263,4.999518591107473,2.0,37.01369356032568,2.3333116871627517e-08,-1.1310760061182433e-07
2022-08-22 13:34:00,-0.0,0.0002206282785874,4.999874858996052,1.0,12.318839814032122,4.867683731243939e-08,-0.0
2022-08-22 13:35:00,-0.0007407407407407,0.0006772515124198,5.000060481650125,1.5,7.486638671502195,4.586696110749065e-07,-7.525016804664031e-07
2022-08-22 13:36:00,-0.000740192450037,0.0003022530406655,4.999391880473901,0.5,370.6369685767098,9.135690059154038e-08,-1.1186270935066472e-07
2022-08-22 13:37:00,-0.0,2.975941373954933e-05,5.000471111446124,1.0,12.199630314232902,8.856227061216773e-10,-0.0
2022-08-22 13:38:00,-0.0007396449704142,0.0001813135469113,4.997875803840547,0.0,116.29297597042512,3.287460229355618e-08,-0.0
2022-08-22 13:41:00,-0.000739918608953,-0.0001888553042756,5.000265234346452,1.0,37.013698630136986,3.5666325953029463e-08,1.3973755403299752e-07
2022-08-22 13:42:00,0.0018484288354898,0.0001739398967894,5.002046714484643,5.0,46.01703703703704,3.0255087695107126e-08,1.6075776043382331e-06
2022-08-22 13:43:00,0.0011111111111111,6.045673669416983e-05,5.003033578005438,4.0,162.726935902186,3.655017011708181e-09,2.68696607529641e-07
2022-08-22 13:44:00,-0.0011123470522803,0.0003858440780836,4.997279002449344,0.0,259.09589041095893,1.4887565259218323e-07,-0.0
2022-08-22 13:45:00,-0.0007407407407407,0.0003689724813445,4.998433762057132,0.3333333333333333,355.1314814814815,1.3614069198951738e-07,-9.1104316381353e-08
2022-08-22 13:46:00,0.0003700962250185,0.0003651215120675,4.998978872818908,0.5,279.1033333333333,1.3331371857445754e-07,6.756504664461422e-08
2022-08-22 13:47:00,0.0003702332469455,0.0002507839319948,5.000033610894267,2.0,127.79729729729728,6.289258054677246e-08,1.8569709884838853e-07
2022-08-22 13:48:00,-0.0007407407407407,0.0008658474679297,4.9972785607184695,0.0,41.87263976305072,7.496918377202728e-07,-0.0
2022-08-22 13:49:00,0.000740192450037,5.84621666264546e-05,5.001121833055357,2.0,45.5987128512703,3.417824926659342e-09,8.654650869941354e-08
2022-08-22 13:50:00,0.0003703703703703,0.0006686196666917,4.998710488270892,0.5,33.85868945868946,4.4705225868691996e-07,1.2381845679473572e-07
2022-08-22 13:51:00,-0.0007410151908114,9.550797259755724e-05,4.997568016104766,0.0,40.68172281870912,9.121772829695745e-09,-0.0
2022-08-22 13:52:00,-0.0,-0.0001270510160835,5.001149487363652,2.0,2.844803240740741,1.6141960687849775e-08,0.0
2022-08-22 13:53:00,0.0003702332469455,0.0002151058051679,5.0001984126984125,1.0,75.4279155868197,4.627050741693056e-08,7.963932068413774e-08
2022-08-22 13:54:00,-0.0011111111111111,5.563050220435865e-06,4.996993395338249,0.0,15.255643967431531,3.0947527755091526e-11,-0.0
2022-08-22 13:56:00,-0.0007407407407407,-4.543494689211054e-05,4.999298964488446,0.5,83.03071798667654,2.0643343990889054e-09,1.6827758108188166e-08
2022-08-22 13:57:00,-0.0003700962250185,-5.563772423161985e-05,4.998276544442769,0.0,5.891069151343124,3.0955563576737786e-09,0.0
2022-08-22 13:58:00,0.0003699593044765,0.0010411948173694,4.997186246186812,0.3333333333333333,26.991121387606267,1.0840866477168985e-06,1.2839990348617323e-07
2022-08-22 14:00:00,-0.0003703703703703,0.0003666839822991,5.000223692097414,1.0,247.09154929577463,1.3445714287472667e-07,-1.358088823329742e-07
2022-08-22 14:02:00,-0.0003709198813056,-0.0005448323852817,4.999073506214763,1.0,62.89832158753709,2.9684232805174676e-07,2.0208916368013507e-07
2022-08-22 14:04:00,0.0011127596439169,-0.0005856088708143,5.002061699366717,3.0,589.2186340014848,3.429377495763994e-07,-1.9549257556856944e-06
2022-08-22 14:05:00,-0.0003713330857779,-0.0019471516630293,4.999474571555121,1.0,331.1229112513925,3.7913995988377684e-06,7.230418355102397e-07
2022-08-22 14:06:00,0.001855976243504,0.0009679885624998,5.003070221873297,5.0,10.732384795853248,9.370018571304293e-07,8.982818879916078e-06
2022-08-22 14:07:00,-0.0003718854592785,0.0006591351960555,4.998889416121078,0.5,83.43101524730383,4.344592066791224e-07,-1.225613975558619e-07
2022-08-22 14:08:00,0.0003717472118959,9.189913744769176e-05,5.001742987236804,3.0,614.228337671997,8.445451463629742e-09,1.0248974436545251e-07
2022-08-22 14:09:00,-0.0003718854592785,0.0003600406808851,4.99859595142635,0.5,186.5693050910442,1.296292918922064e-07,-6.694694698494963e-08
2022-08-22 14:10:00,-0.0,0.0004498483964527,5.000719877876844,2.0,304.11301115241633,2.0236357979106557e-07,-0.0
2022-08-22 14:11:00,-0.0,0.0007905511986164,4.999817416602484,1.0,581.2160654518408,6.249711976338268e-07,-0.0
2022-08-22 14:12:00,0.0003717472118959,0.0007047895124356,5.000415393498717,2.0,334.12453392990307,4.967282568392108e-07,5.2400707244281e-07
2022-08-22 14:14:00,-0.0003731343283582,0.0006490904423971,5.001285200718903,1.5,227.8349496456546,4.21318402411263e-07,-3.6329688940135324e-07
2022-08-22 14:15:00,-0.000372995151063,0.0017953883955974,4.998987104722251,0.5,736.2744220730798,3.2234194910458063e-06,-3.348355829163047e-07
2022-08-22 14:16:00,-0.0,0.0004440415519712,4.99818837983285,0.0,752.2803877703207,1.9717289987699189e-07,-0.0
2022-08-22 14:18:00,-0.000745990302126,0.0001491623429536,4.997212348884103,0.0,573.213407821229,2.2249404555407384e-08,-0.0
2022-08-22 14:19:00,-0.0011181513231457,4.143226744988997e-05,4.996903407740689,0.0,552.2055865921787,1.716632786039212e-09,-0.0
2022-08-22 14:21:00,-0.0014919806042521,-0.000238411937166,4.995448219921951,0.0,167.56240685543963,5.684025178324473e-08,0.0
2022-08-22 14:22:00,0.0007448789571694,-0.0002955708568976,5.001592727328728,3.0,354.1319418561312,8.736213144718155e-08,-6.604935349666507e-07
2022-08-22 14:23:00,-0.0,-0.0001298470475452,4.99950584658611,0.5,51.7335605132847,1.686025575620543e-08,0.0
2022-08-22 14:24:00,0.0003727171077152,-0.0030695474657527,5.0008543453851,2.0,335.6249534450652,9.422121644508823e-06,-2.2881457068597365e-06
2022-08-22 14:25:00,-0.0026099925428784,-0.0033820826548004,4.99541635167924,0.0,429.1595388620305,1.1438483083901721e-05,0.0
2022-08-22 14:26:00,-0.0,-0.0013039249533185,4.999826598216076,0.5,114.04237918215614,1.7002202838866525e-06,0.0
2022-08-22 14:27:00,-0.000743770918557,0.0008845864975381,4.997462687086444,0.25,12.93958750565282,7.824932716267231e-07,-1.6448242795425804e-07
2022-08-22 14:28:00,0.0003716090672612,0.0005773367077721,5.001179124231026,2.0,24.781933042802606,3.3331767414112713e-07,4.290871109416841e-07
2022-08-22 14:29:00,-0.0003717472118959,6.39385004290366e-05,5.0020827391909295,3.0,396.1471571906354,4.088131837113913e-09,-7.130687780189748e-08
2022-08-22 14:30:00,-0.0,0.0009600082947679,4.999980562530957,1.0,304.11296915644743,9.216159260231712e-07,-0.0
2022-08-22 14:31:00,-0.0003716090672612,0.0011530857758963,5.000069727440797,1.0,11.44175185873606,1.3296068065743723e-06,-4.284971296529811e-07
2022-08-22 14:33:00,-0.0003718854592785,0.0004970316677537,5.00011852582136,1.0,110.81897442254451,2.470404787500244e-07,-1.8483885003854354e-07
2022-08-22 14:35:00,-0.0,0.0005016634346484,5.0009639784998345,2.0,39.12566679072076,2.516662016632295e-07,-0.0
2022-08-22 14:36:00,-0.0003721622627465,-5.451152133340725e-05,4.999648958010536,1.0,345.1283004834511,2.971505958082514e-09,2.028713112519495e-08
2022-08-22 14:37:00,-0.0003720238095238,-0.0005185902111244,5.000079228622308,1.0,26.68847438752784,2.689358070740497e-07,1.92927905924251e-07
2022-08-22 14:38:00,-0.0022313127556712,0.0003760906165853,4.995526928254426,0.0,99.3702190865206,1.4144415188351113e-07,-0.0
2022-08-22 14:39:00,0.0007421150278293,0.0002466619797811,5.001601178406635,2.0,9.72155597433994,6.08421322695318e-08,3.6610312397936255e-07
2022-08-22 14:40:00,-0.0003713330857779,-0.0006211978210007,4.998733950589753,0.5,18.81650840804201,3.8588673281601775e-07,1.1533565187534875e-07
2022-08-22 14:43:00,-0.0003716090672612,-0.0007460499566884,4.999850727176953,1.0,574.2131451912365,5.565905378747635e-07,2.7723892853523497e-07
2022-08-22 14:44:00,-0.00074294205052,-9.522981821274896e-05,4.997940220539935,0.0,26.10059750869257,9.068718276833213e-09,0.0
2022-08-22 14:45:00,0.0003711952487008,-0.0001081853798092,5.000490779022528,1.0,118.87744370205397,1.1704076404460857e-08,-4.01578989640665e-08
2022-08-22 14:47:00,-0.00074294205052,-0.0004385173672305,4.998595503454734,0.0,55.520601336302896,1.922974813627692e-07,0.0
2022-08-22 14:48:00,0.0003711952487008,-7.401684808504536e-05,4.999271355315349,0.5,2.896529723525638,5.478493800444684e-09,-1.3737351166488874e-08
2022-08-22 14:49:00,-0.0003713330857779,0.0002164524188557,4.998927928059225,0.0,147.3046585003712,4.685164962848339e-08,-0.0
2022-08-22 14:51:00,-0.0,-0.0002971999322273,5.000777017224484,2.0,35.679920723398986,8.832779971591172e-08,0.0
2022-08-22 14:52:00,0.00037147102526,-0.0001546419437103,5.000138419617092,2.0,19.757342007434943,2.391413075449959e-08,-1.148900027565287e-07
2022-08-22 14:53:00,-0.0,0.0001064786223332,4.998389807997424,0.0,46.31720549981419,1.1337697013976237e-08,-0.0
2022-08-22 14:54:00,-0.0,-0.0002167078010177,4.999345202338555,1.0,288.10702341137124,4.6962271021927054e-08,0.0
2022-08-22 14:56:00,-0.0,-3.524281371205137e-05,5.000130700173801,1.0,7.300010047221943,1.2420559183423563e-09,0.0
2022-08-22 14:58:00,-0.0011156563778356,-0.0013557312399876,4.998812873046649,0.0,84.59391251857355,1.8380071950783158e-06,0.0
2022-08-22 14:59:00,-0.0,-0.0028365674924146,4.999329476038243,1.0,387.1437592867756,8.046115139023252e-06,0.0
2022-08-22 15:00:00,-0.0,-1.863714046626398e-06,4.9995575459025625,1.0,0.5001858045336306,3.4734300475925434e-12,0.0
2022-08-23 09:02:00,-0.0014625228519195,-0.0010402477241091,4.997149314922058,0.6666666666666666,434.1590326126786,1.0821153275141621e-06,1.0142573787778733e-06
2022-08-23 09:03:00,0.0032858707557502,5.582693649685973e-06,5.007570156546337,5.0,327.1198241113961,3.116646838624409e-11,9.172004900907746e-08
2022-08-23 09:04:00,-0.0,-4.559407686416966e-05,5.000406309525954,1.0,752.2754578754578,2.078819845095811e-09,0.0
2022-08-23 09:05:00,0.0018315018315018,-0.0008819524770105,5.00063474077853,3.0,500.1832172957127,7.778401717049565e-07,-4.84589273082684e-06
2022-08-23 09:06:00,-0.0018348623853211,-0.0001359900447835,4.998815522895691,0.4,422.1545787545788,1.8493292280218334e-08,9.98092071805504e-08
2022-08-23 09:07:00,0.001098901098901,9.034138799763435e-05,5.005773704281744,6.0,233.0854732208364,8.161566385339113e-09,5.956575032810521e-07
2022-08-23 09:08:00,-0.0018335166850018,-0.0005609899515703,4.99355762788555,0.0,445.6629480614485,3.1470972576284756e-07,0.0
2022-08-23 09:09:00,-0.0007320644216691,-0.0001258192229404,4.999301725732891,0.5,237.58683729433272,1.5830476861326075e-08,4.605388833835974e-08
